#F f0_EPDL97.dat
#D Mon Sep 30 15:12:40 2002
#UT Elastic Photon-Atom Scattering, nonrelativistic form factors
#UF0TYPE TABLE ; TABLE TABLE_NOR OR PARAMETRIZATION? 
#UIDL xf0
#C  This file has been created using f0_EPDL97.pro on Mon Sep 30 15:12:40 2002
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax/
#UD Elastic Photon-Atom Scattering, nonrelativistic form factors
#UD 
#UD
#UD 
#UD The form factors stored in this file come from the 
#UD Evaluated Photon Data Library (EPDL) from the Lawrence Livermore 
#UD National Laboratory: 
#UD    "EPDL97 The Evaluated Data Library, 97 Version"
#UD     Dermott E Cullen, John H Hubbel, Lynn Kissel
#UD        UCRL-50400, Vol 6, Rev 5 (Sep 19 1997)
#UD 
#UD Availability:
#UD In USA: contact the Radiation Safety Information Computational 
#UD         Center (RSICC):
#UD         http://www-rsicc.ornl.gov/rsic.html
#UD In Europe Korea and Japan: contact the Nuclear Energy Agence:
#UD         http://www.nea.fr
#UD         
#UD The argument for the form factor and scattering function is 
#UD x = sin(theta/2)/lambda, where theta is the photon scattering angle, and 
#UD lambda is its wavelength (cm). 
#UD The EPDL97 data base contains data from 0.0 to 1.0e+17 cm^-1. 
#UD The number of data points ranges from about 100 to 174. 
#UD 
#UD Quoted from the above reference of Cullen et al:
#UD The form factors are those of Hubbell [22,23,24]. Hubbell has 
#UD calculated nonrelativistic, relativistic and modified relativistic 
#UD form factors. Based on Hubbell's recommendation the data included in 
#UD EPDL97 are his nonrelativistic form factors, which are currently the 
#UD most widely used of Hubbell's form factors. 
#UD [22] Hubbell et al, J. Phys. Chem. Ref. Data, 4 471 (1975)
#UD [23] Hubbell et al, J. Phys. Chem. Ref. Data, 7 615 (1977)
#UD      Hubbell & Overbo, J. Phys. Chem. Ref. Data, 8 69 (1979)
#UD [24] Hubbell, Radiat. Phys. Chem. 50 113 (1997)
#UD 
#UD 
#UD Note: The data in this file are from reference [22]: 
#UD   J H Hubbell, W J Veigele, E A Briggs, R T Brown, D T Cromer, R J Howerton
#UD   Atomic form factors, incoherent scattering functions and photon scattering cross sections
#UD   J. Phys. Chem. Ref. Data, 4 471-538 (1975)
#UD 
#UD The atomic form factor and also incoherent scattering factor from  [22] are also 
#UD available in ftp://www-phys.llnl.gov/pub/rayleigh/RTAB/data_NF 
#UD  (RTAB Database: L. Kissel, Radiation physics and chemistry 59 (2000) 185-200)
#UD 
#UD 
#UD  The following two arrays are stored: 
#UD     Column 1: X(1/A) = sin(theta/2)/lambda
#UD     Column 2: f0 = form factor (electron units)
#UD
#UD
#S  1 H 
#N 2
#L X(1/A)  f0
     8.995100     0.6938640 
     9.354000     0.6499550 
     10.00000     0.5769000 
     10.62500     0.5143840 
     11.41100     0.4461340 
     12.06900     0.3966410 
     12.80200     0.3484730 
     13.35100     0.3166050 
     14.17600     0.2745370 
     15.00000     0.2385800 
     15.62500     0.2147380 
     16.71900     0.1791600 
     17.53900     0.1568950 
     18.77000     0.1292420 
     20.00000     0.1072100 
     20.93800    0.09339440 
     22.75400    0.07228210 
     24.45700    0.05754810 
     26.80200    0.04280270 
     28.95300    0.03316880 
     31.58400    0.02475900 
     34.96000    0.01749160 
     38.72000    0.01226610 
     45.16600   0.007131420 
     50.00000   0.004969500 
     80.00000  0.0009270200 
     100.0000  0.0004188400 
     120.5000  0.0002173580 
     141.8200  0.0001233730 
     171.1700  6.462970E-05 
     201.4900  3.712320E-05 
     226.4400  2.504270E-05 
     274.7900  1.311440E-05 
     341.3600  6.401740E-06 
     402.4500  3.734400E-06 
     477.1400  2.148000E-06 
     573.0000  1.190410E-06 
     725.5000  5.598980E-07 
     908.5000  2.743880E-07 
     1000.000  2.027100E-07 
     1342.800  8.041940E-08 
     1774.400  3.378250E-08 
     2633.300  9.997580E-09 
     3757.200  3.374690E-09 
     6611.900  6.109970E-10 
     14899.00  5.418720E-11 
     42646.00  2.467240E-12 
     1000000.  2.684300E-16 
     5623400.  1.770610E-18 
 7.498900E+07  8.859270E-22 
 1.000000E+09  4.243700E-25 
#S  36 Kr
#N 2
#L X(1/A)  f0
     0.000000      36.00000 
 1.000000E-07      36.00000 
 1.000000E-06      36.00000 
 1.000000E-05      36.00000 
 1.000000E-04      36.00000 
  0.001000000      36.00000 
  0.005000000      35.99000 
  0.008750000      35.97300 
  0.010000000      35.96900 
   0.01500000      35.93500 
   0.02000000      35.88400 
   0.02500000      35.82000 
   0.03000000      35.74100 
   0.03750000      35.59480 
   0.04000000      35.54400 
   0.04750000      35.35930 
   0.05000000      35.29600 
   0.05875000      35.03830 
   0.06500000      34.83560 
   0.06625000      34.79280 
   0.07000000      34.66300 
   0.07875000      34.33530 
   0.08500000      34.08450 
   0.08625000      34.03160 
   0.09000000      33.87800 
    0.1000000      33.44300 
    0.1109400      32.93850 
    0.1187500      32.56230 
    0.1203100      32.48730 
    0.1250000      32.26000 
    0.1375000      31.63630 
    0.1437500      31.32310 
    0.1500000      31.00900 
    0.1625000      30.37690 
    0.1750000      29.75200 
    0.1937500      28.82790 
    0.2000000      28.53000 
    0.2250000      27.37510 
    0.2375000      26.82780 
    0.2500000      26.30100 
    0.2750000      25.30660 
    0.3000000      24.39400 
    0.3250000      23.54940 
    0.3500000      22.76610 
    0.3625000      22.39240 
    0.4000000      21.33400 
    0.4500000      20.03660 
    0.5000000      18.82000 
    0.5500000      17.65460 
    0.6000000      16.53500 
    0.6500000      15.45590 
    0.7000000      14.43000 
    0.7500000      13.46120 
    0.8000000      12.55800 
    0.8750000      11.33440 
    0.9000000      10.96300 
     1.000000      9.657300 
     1.125000      8.399480 
     1.218800      7.678850 
     1.250000      7.475000 
     1.312500      7.112890 
     1.406300      6.663350 
     1.437500      6.534990 
     1.500000      6.302500 
     1.718800      5.669280 
     1.812500      5.437520 
     1.937500      5.136160 
     2.000000      4.985300 
     2.125000      4.682110 
     2.375000      4.134720 
     2.500000      3.908200 
     2.671900      3.641020 
     2.789100      3.460400 
     2.875000      3.319580 
     2.881300      3.308930 
     2.960400      3.169380 
     3.000000      3.095900 
     3.062500      2.975420 
     3.335900      2.487620 
     3.418000      2.375110 
     3.500000      2.283600 
     3.562500      2.228400 
     4.000000      1.968800 
     4.062500      1.928070 
     5.000000      1.339100 
     5.125000      1.295040 
     5.234400      1.263010 
     5.425800      1.217560 
     6.000000      1.118200 
     6.250000      1.077920 
     7.000000     0.9662000 
     7.625000     0.8903750 
     8.000000     0.8460000 
     8.359400     0.8014490 
     8.660199     0.7636320 
     9.138700     0.7043620 
     9.569300     0.6534270 
     10.00000     0.6057000 
     10.62500     0.5427400 
     11.41100     0.4732910 
     12.06900     0.4224690 
     12.80200     0.3726350 
     13.35100     0.3394630 
     14.17600     0.2954330 
     15.00000     0.2575700 
     15.89800     0.2221910 
     16.65000     0.1967110 
     17.84700     0.1627160 
     18.92300     0.1378740 
     20.00000     0.1173900 
     20.93800     0.1024600 
     22.75400    0.07956190 
     24.45700    0.06351420 
     26.80200    0.04738970 
     28.95300    0.03681410 
     31.58400    0.02755090 
     34.96000    0.01951760 
     38.72000    0.01372230 
     44.36000   0.008528190 
     50.00000   0.005589200 
     80.00000   0.001050600 
     100.0000  0.0004761700 
     120.5000  0.0002477360 
     141.8200  0.0001409190 
     171.1700  7.399950E-05 
     201.4900  4.259150E-05 
     226.4400  2.877240E-05 
     274.7900  1.510210E-05 
     341.3600  7.390240E-06 
     402.4500  4.318840E-06 
     512.0000  1.983000E-06 
     634.0000  1.000240E-06 
     817.0001  4.472080E-07 
     1000.000  2.365500E-07 
     1342.800  9.408370E-08 
     1774.400  3.961180E-08 
     2633.300  1.175730E-08 
     3757.200  3.978350E-09 
     6611.900  7.228210E-10 
     14899.00  6.436940E-11 
     42646.00  2.944080E-12 
     1000000.  3.234800E-16 
     5623400.  2.146260E-18 
 7.498900E+07  1.084770E-21 
 1.000000E+09  5.254100E-25 
#S  37 Rb
#N 2
#L X(1/A)  f0
     0.000000      37.00000 
 1.000000E-07      37.00000 
 1.000000E-06      37.00000 
 1.000000E-05      37.00000 
 1.000000E-04      37.00000 
  0.001000000      37.00000 
  0.005000000      36.97300 
  0.010000000      36.93800 
   0.01375000      36.90470 
   0.01500000      36.88900 
   0.01750000      36.84720 
   0.02000000      36.80500 
   0.02375000      36.72710 
   0.02500000      36.69900 
   0.02875000      36.60800 
   0.03000000      36.57500 
   0.03250000      36.50130 
   0.03625000      36.39130 
   0.04000000      36.27800 
   0.04437500      36.13880 
   0.04812500      36.01320 
   0.05000000      35.94800 
   0.05500000      35.75530 
   0.06156200      35.49140 
   0.06500000      35.35180 
   0.07000000      35.14600 
   0.08000000      34.73260 
   0.08500000      34.52020 
   0.09000000      34.30600 
    0.1000000      33.86100 
    0.1187500      33.04670 
    0.1250000      32.77500 
    0.1437500      31.92050 
    0.1500000      31.63200 
    0.1687500      30.76050 
    0.1750000      30.47400 
    0.2000000      29.32700 
    0.2250000      28.18200 
    0.2500000      27.07900 
    0.2875000      25.55140 
    0.3000000      25.07900 
    0.3250000      24.18300 
    0.3500000      23.35390 
    0.3625000      22.95960 
    0.4000000      21.86200 
    0.4500000      20.55010 
    0.5000000      19.34600 
    0.5500000      18.20640 
    0.6000000      17.11200 
    0.6500000      16.05520 
    0.7000000      15.04400 
    0.7500000      14.08070 
    0.8000000      13.17400 
    0.8750000      11.92890 
    0.9000000      11.54600 
     1.000000      10.17400 
     1.125000      8.804270 
     1.156300      8.517840 
     1.250000      7.781700 
     1.312500      7.380890 
     1.406300      6.885550 
     1.437500      6.744030 
     1.500000      6.489300 
     1.625000      6.071310 
     1.718800      5.806420 
     1.859400      5.449600 
     2.000000      5.112100 
     2.125000      4.817840 
     2.375000      4.289440 
     2.500000      4.065200 
     2.671900      3.794700 
     2.789100      3.610470 
     2.875000      3.466640 
     2.881300      3.455660 
     2.960400      3.313570 
     3.000000      3.239200 
     3.062500      3.117360 
     3.335900      2.623030 
     3.418000      2.507870 
     3.500000      2.413200 
     3.562500      2.355290 
     4.000000      2.070600 
     4.062500      2.025580 
     5.000000      1.385300 
     5.125000      1.337430 
     5.234400      1.302550 
     5.425800      1.252960 
     5.712900      1.195650 
     6.000000      1.146400 
     7.000000     0.9922000 
     7.625000     0.9170720 
     8.000000     0.8733000 
     8.359400     0.8295320 
     8.660199     0.7923490 
     9.138700     0.7338450 
     9.569300     0.6832800 
     10.00000     0.6356000 
     10.62500     0.5720930 
     11.17200     0.5218430 
     11.86000     0.4649900 
     12.43500     0.4224590 
     13.07700     0.3797210 
     13.75000     0.3398220 
     13.76400     0.3390390 
     14.58800     0.2962570 
     15.00000     0.2771000 
     15.89800     0.2397610 
     16.65000     0.2127670 
     17.84700     0.1766050 
     18.92300     0.1500550 
     20.00000     0.1280900 
     20.93800     0.1120230 
     22.75400    0.08728410 
     24.45700    0.06987020 
     26.80200    0.05229970 
     28.95300    0.04072960 
     31.58400    0.03056020 
     34.96000    0.02170870 
     38.72000    0.01530030 
     44.36000   0.009538640 
     50.00000   0.006265900 
     65.00000   0.002478090 
     80.00000   0.001186900 
     100.0000  0.0005396700 
     120.5000  0.0002814960 
     141.8200  0.0001604700 
     171.1700  8.447130E-05 
     201.4900  4.871780E-05 
     226.4400  3.295770E-05 
     274.7900  1.733840E-05 
     341.3600  8.505470E-06 
     402.4500  4.979500E-06 
     512.0000  2.292110E-06 
     634.0000  1.158630E-06 
     817.0001  5.192700E-07 
     1000.000  2.751700E-07 
     1342.800  1.097200E-07 
     1774.400  4.629870E-08 
     2633.300  1.378260E-08 
     3757.200  4.674930E-09 
     6611.900  8.523300E-10 
     14899.00  7.622820E-11 
     42646.00  3.502080E-12 
     1000000.  3.888000E-16 
     5623400.  2.595420E-18 
 7.498900E+07  1.325600E-21 
 1.000000E+09  6.493600E-25 
#S  38 Sr
#N 2
#L X(1/A)  f0
     0.000000      38.00000 
 1.000000E-07      38.00000 
 1.000000E-06      38.00000 
 1.000000E-05      38.00000 
 1.000000E-04      38.00000 
  0.001000000      38.00000 
  0.005000000      37.97200 
  0.010000000      37.93200 
   0.01375000      37.89290 
   0.01500000      37.87500 
   0.01750000      37.83190 
   0.02000000      37.78100 
   0.02375000      37.69370 
   0.02500000      37.66200 
   0.02875000      37.55860 
   0.03000000      37.52100 
   0.03250000      37.44130 
   0.03625000      37.31360 
   0.04000000      37.18000 
   0.04437500      37.01840 
   0.04812500      36.87080 
   0.05000000      36.79300 
   0.05500000      36.56960 
   0.05875000      36.39790 
   0.06437500      36.13090 
   0.06500000      36.10220 
   0.07000000      35.86200 
   0.07500000      35.62170 
   0.08250000      35.25720 
   0.08500000      35.13720 
   0.09000000      34.89400 
    0.1000000      34.40600 
    0.1250000      33.24700 
    0.1500000      32.11300 
    0.1750000      31.02200 
    0.2000000      29.94200 
    0.2250000      28.85720 
    0.2375000      28.31990 
    0.2500000      27.79400 
    0.2875000      26.27580 
    0.3000000      25.79700 
    0.3500000      24.00490 
    0.3875000      22.80880 
    0.4000000      22.43800 
    0.4500000      21.06680 
    0.4750000      20.43790 
    0.5000000      19.83900 
    0.5500000      18.70620 
    0.5750000      18.16350 
    0.6000000      17.63600 
    0.6500000      16.61010 
    0.7000000      15.62400 
    0.7500000      14.67760 
    0.8000000      13.77600 
    0.8750000      12.51630 
    0.9000000      12.12500 
    0.9750000      11.03360 
     1.000000      10.69900 
     1.125000      9.240120 
     1.187500      8.640720 
     1.250000      8.122000 
     1.359400      7.382130 
     1.437500      6.960570 
     1.453100      6.885810 
     1.500000      6.676600 
     1.625000      6.218220 
     1.718800      5.936330 
     1.906300      5.453050 
     2.000000      5.231600 
     2.125000      4.945590 
     2.375000      4.433150 
     2.500000      4.212900 
     2.671900      3.940740 
     2.789100      3.753920 
     2.875000      3.608380 
     2.894500      3.574010 
     2.973600      3.429530 
     3.000000      3.379400 
     3.062500      3.257280 
     3.335900      2.760420 
     3.445300      2.608620 
     3.500000      2.545900 
     4.000000      2.175800 
     4.062500      2.126590 
     5.000000      1.435500 
     5.125000      1.383380 
     5.234400      1.345180 
     5.425800      1.290640 
     5.712900      1.227500 
     6.000000      1.175000 
     7.000000      1.018800 
     7.750000     0.9297820 
     8.000000     0.9008000 
     8.250000     0.8708600 
     8.687500     0.8173860 
     9.015600     0.7774960 
     9.507800     0.7194460 
     10.00000     0.6647000 
     10.62500     0.6007390 
     11.17200     0.5497870 
     11.86000     0.4917660 
     12.43500     0.4481030 
     13.07700     0.4039980 
     13.75000     0.3626080 
     13.76400     0.3617980 
     14.58800     0.3172080 
     15.00000     0.2971300 
     15.89800     0.2578880 
     16.65000     0.2293950 
     17.84700     0.1910540 
     18.92300     0.1627850 
     20.00000     0.1392900 
     21.39200     0.1146390 
     22.72600    0.09578160 
     24.43000    0.07685470 
     26.80200    0.05751380 
     28.25100    0.04860830 
     30.97000    0.03604140 
     33.34900    0.02819430 
     37.51200    0.01895150 
     42.97500    0.01187190 
     50.00000   0.007003100 
     65.00000   0.002782480 
     80.00000   0.001337000 
     100.0000  0.0006098700 
     120.5000  0.0003189300 
     141.8200  0.0001822050 
     171.1700  9.614490E-05 
     201.4900  5.556300E-05 
     226.4400  3.764170E-05 
     274.7900  1.984790E-05 
     341.3600  9.760690E-06 
     402.4500  5.723850E-06 
     512.0000  2.641470E-06 
     634.0000  1.338110E-06 
     817.0001  6.011260E-07 
     1000.000  3.191400E-07 
     1342.800  1.275730E-07 
     1774.400  5.395260E-08 
     2633.300  1.610840E-08 
     3757.200  5.477130E-09 
     6611.900  1.002090E-09 
     14899.00  9.000980E-11 
     42646.00  4.154470E-12 
     1000000.  4.662100E-16 
     5623400.  3.131890E-18 
 7.498900E+07  1.616910E-21 
 1.000000E+09  8.013000E-25 
#S  39 Y 
#N 2
#L X(1/A)  f0
     0.000000      39.00000 
 1.000000E-07      39.00000 
 1.000000E-06      39.00000 
 1.000000E-05      39.00000 
 1.000000E-04      39.00000 
  0.001000000      39.00000 
  0.005000000      38.97600 
  0.010000000      38.93700 
   0.01375000      38.89770 
   0.01500000      38.88000 
   0.01875000      38.81360 
   0.02000000      38.78800 
   0.02375000      38.70300 
   0.02500000      38.67200 
   0.02875000      38.57070 
   0.03000000      38.53400 
   0.03437500      38.39170 
   0.03812500      38.26270 
   0.04000000      38.19800 
   0.04437500      38.03510 
   0.04812500      37.88570 
   0.05000000      37.80700 
   0.05500000      37.58150 
   0.05875000      37.40770 
   0.06437500      37.13530 
   0.06500000      37.10590 
   0.07000000      36.85800 
   0.07500000      36.60720 
   0.08250000      36.22350 
   0.08500000      36.09690 
   0.09000000      35.84000 
    0.1000000      35.32200 
    0.1187500      34.37700 
    0.1250000      34.06900 
    0.1500000      32.85900 
    0.1750000      31.70800 
    0.2000000      30.59400 
    0.2250000      29.49430 
    0.2375000      28.95110 
    0.2500000      28.42100 
    0.2875000      26.88400 
    0.3000000      26.39900 
    0.3500000      24.58370 
    0.4000000      22.99000 
    0.4500000      21.58830 
    0.4750000      20.94670 
    0.5000000      20.33800 
    0.5500000      19.19690 
    0.5750000      18.65610 
    0.6000000      18.13400 
    0.6500000      17.12760 
    0.7000000      16.16600 
    0.7500000      15.24300 
    0.8000000      14.35800 
    0.8500000      13.51210 
    0.9000000      12.70900 
    0.9750000      11.58970 
     1.000000      11.24200 
     1.187500      9.052880 
     1.250000      8.492200 
     1.359400      7.689110 
     1.437500      7.228360 
     1.453100      7.146210 
     1.500000      6.915600 
     1.625000      6.406280 
     1.718800      6.094020 
     2.000000      5.346300 
     2.250000      4.801930 
     2.375000      4.564840 
     2.500000      4.349500 
     2.671900      4.077590 
     2.789100      3.889190 
     2.875000      3.743070 
     2.894500      3.708690 
     2.973600      3.564460 
     3.000000      3.514500 
     3.062500      3.393190 
     3.335900      2.897560 
     3.445300      2.743890 
     3.500000      2.679600 
     4.000000      2.282700 
     4.062500      2.229380 
     5.000000      1.489000 
     5.125000      1.432680 
     5.234400      1.391190 
     5.425800      1.331630 
     5.569300      1.294870 
     6.000000      1.206000 
     7.000000      1.045000 
     7.750000     0.9559540 
     8.000000     0.9271000 
     8.250000     0.8972830 
     8.687500     0.8439820 
     9.015600     0.8042190 
     9.507800     0.7461880 
     10.00000     0.6914000 
     10.62500     0.6272580 
     11.17200     0.5759840 
     11.86000     0.5173840 
     12.43500     0.4729980 
     13.07700     0.4279890 
     13.75000     0.3854690 
