#F f1f2_BrennanCowan.dat
#C This file has been created using f1f2_BrennanCowan fortran program.
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax/
#UT Elastic Photon-Atom Scattering, anomalous scattering factors.
#UIDL xf1f2
#UD Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD 
#UD The scattering factor values in this file have been calculated 
#UD using the subroutine library by Brennan and Cowan:
#UD S. Brennan and P.L. Cowan (1992), Rev. Sci. Instrum. 63, 850.
#UD  
#UD The values for f1 and f2 are calculated using the theoretical
#UD approximation developed by Cromer and Liberman. This theory gives
#UD accurate values far from an absorption edge but does not account 
#UD for the effects of neighboring atoms, which can be 
#UD critical near an absorption edge. 
#UD 
#UD The program suite described by Brennan and Cowan (1992) is
#UD available by ftp from the authors from
#UD http://www-ssrl.slac.stanford.edu/absorb.html or
#UD ftp://ftpa.aps.anl.gov/pub/cross-section_codes/sb-1.0.tar.Z 
#UD WWW interfaces to the values produced by Brennan & Cowan library
#UD can be found at the URL:
#UD http://www.bmsc.washington.edu:80/scatter/AS_periodic.html
#UD http://www.bmsc.washington.edu/scatter/periodic-table.html
#UD 
#UD The data in this file contains 1024 energy points in a logarithmic
#UD scale in the energy interval 1-70 keV.
#UD and are available for elements with Z in from 3 to 92.
#UD 
#UD Column description: Energy[eV] f1 f2 
#UD (f1 and f2 are in electron units.)
#UD 
#S  3 Li
#UF1ADD   3.
#N 3
#L  Energy[eV]  f1  f2
  4641.8       0.38500E-02   0.12007E-02
  4661.1       0.38214E-02   0.11894E-02
  4680.5       0.37931E-02   0.11782E-02
  4699.9       0.37649E-02   0.11671E-02
  4719.5       0.37370E-02   0.11561E-02
  4739.1       0.37092E-02   0.11452E-02
  4758.8       0.36816E-02   0.11343E-02
  4778.6       0.36543E-02   0.11236E-02
  4798.4       0.36271E-02   0.11130E-02
  4818.4       0.36002E-02   0.11025E-02
  4838.4       0.35734E-02   0.10921E-02
  4858.5       0.35468E-02   0.10818E-02
  4878.7       0.35204E-02   0.10716E-02
  4899.0       0.34942E-02   0.10614E-02
  4919.4       0.34682E-02   0.10514E-02
  4939.8       0.34424E-02   0.10415E-02
  4960.4       0.34168E-02   0.10316E-02
  4981.0       0.33914E-02   0.10219E-02
  5001.7       0.33661E-02   0.10122E-02
  5022.5       0.33410E-02   0.10026E-02
  5043.4       0.33161E-02   0.99312E-03
  5064.4       0.32914E-02   0.98372E-03
  5085.4       0.32669E-02   0.97440E-03
  5106.6       0.32425E-02   0.96517E-03
  5127.8       0.32183E-02   0.95603E-03
  5149.1       0.31943E-02   0.94697E-03
  5170.5       0.31705E-02   0.93799E-03
  5192.0       0.31469E-02   0.92910E-03
  5213.6       0.31234E-02   0.92029E-03
  5235.3       0.31001E-02   0.91156E-03
  5257.0       0.30769E-02   0.90291E-03
  5278.9       0.30539E-02   0.89434E-03
  5300.8       0.30311E-02   0.88586E-03
  5322.9       0.30085E-02   0.87745E-03
